Gene_ID,Brain,Spinal,Kidney,Heart,Sk_muscle,Main_EO,Sach_EO,Hunter_EO
scaffold14772.g1,0,0,0,0,0,0,0,0
scaffold1479.g1,0,0,0,0,0,0,0,0
scaffold1479.g2,186.7,158.1,270.8,244.3,336.1,171.2,187.7,192
scaffold14792.g1,53.2,142.8,36.4,53.4,2578.3,12.6,27,24.6
scaffold14796.g1,311.8,220.4,532.2,343.7,735.3,354.3,274.4,269.6
scaffold14802.g1,9.3,13.8,3.9,0.7,5.7,1,3,0.7
scaffold14802.g10,0.9,0,0,0,0,0,1.1,0
scaffold14802.g2,188,93.2,40,83.3,55,36.8,42.5,48
scaffold14802.g3,1050.4,1429,865,860.3,1133.7,505.6,672.8,742.5
scaffold14802.g4,31.4,3.9,0,32.8,95,109.6,76.8,103.8
scaffold14802.g5,198.9,6,41.4,19.7,121.7,47.1,58.5,91.1
scaffold14802.g6,2559.5,1161.4,792,2129.1,21844.4,3183.9,3148.8,3277.9
scaffold14802.g7,1430.6,407.7,12.5,911,55.9,22.1,8.6,19
scaffold14802.g8,64.2,1,0,0,0,0,0,0
scaffold14802.g9,20.5,0.9,23.2,0,0,0,0,0
scaffold14805.g1,371.9,576.3,881.1,490.7,1184.4,864.4,975,983.8
scaffold14808.g1,24824.7,58796.1,34302.6,29236.4,38254.9,42526.4,31475.2,30903.9
scaffold14808.g10,289.2,291.2,631.5,133.3,754.8,342.2,217.6,232.1
scaffold14808.g2,865.9,960.9,1394.9,395.4,737.6,1218.2,976.1,728.4
scaffold14808.g3,907.7,655.9,142.6,302.7,702.8,1641,467.2,298.1
scaffold14808.g4,260.5,465.8,1589.9,335.9,385.5,835.4,535,484.1
scaffold14808.g5,625.5,246.4,140.1,155.4,34.1,350.3,228.9,139.5
scaffold14808.g6,274.4,215.2,449.2,445.9,356.7,840.1,734.9,741.1
scaffold14808.g7,1122,1030.9,651.9,1677.2,572,2043.9,1350.2,988.3
scaffold14808.g8,425.7,245.5,322.3,361.1,237.1,488.1,379.1,326.8
scaffold14808.g9,518.4,60.2,3,0,0.7,0.7,0.7,0
scaffold1481.g1,336.5,277.3,1449.8,226.3,1936,548.1,555.8,526
scaffold1481.g2,118.6,377.4,11.1,14.6,4.4,2.1,10.2,6.7
scaffold14811.g1,120.1,357.6,3.7,6.4,0.5,0,0.4,0.2
scaffold1482.g1,12.6,3.5,2.8,22.2,31.9,17.5,26.1,26.4
scaffold1482.g2,738.2,1458.7,258.5,8177.9,8312.7,4764.7,5408.9,7753.6
scaffold1482.g3,117,221.4,50.2,1194.8,849.9,809.3,803.3,927
scaffold14826.g1,391.8,270.9,2109.3,302.9,192,211.3,173.6,182.4
scaffold14826.g2,267.3,282.3,281.2,114,129.5,342.1,199.9,169.4
scaffold14826.g3,0,0,0,0,0,0,0,0
scaffold14826.g4,44.9,19.8,23.5,4.4,8,9.4,5.6,5.4
scaffold14826.g5,204.3,409.5,3397.3,403.5,840.5,458.1,523.8,620.9
scaffold14826.g6,154.3,284.7,2229.1,330.5,487.4,337.4,442,431.9
scaffold14826.g7,118.8,98.1,95.7,40.2,37.8,22,35.9,39.9
scaffold14827.g1,33.1,54.2,0,87.2,234.7,163.9,124.4,134.8
scaffold14829.g1,0,1.2,1.1,1251.8,2251.4,2667.4,1306.7,794.1
scaffold14829.g2,0.6,0,0,133.9,75.2,55.6,74.6,31.9
scaffold14833.g1,83.7,84.3,638.7,73.6,18.8,87.6,69.8,41.8
scaffold14834.g1,99.3,72.2,82,0,0,0,1.6,1.2
scaffold14837.g1,383.9,432.5,209.7,644.1,392.3,250.6,227.7,320
scaffold14837.g10,234.8,222.9,448.9,321.3,84.3,269,152.5,172.2
scaffold14837.g2,154.5,113.6,30.9,229.3,115.7,80.3,99.4,92.8
scaffold14837.g3,3.2,5.1,7.6,83.7,2.7,7,3.2,5.5
scaffold14837.g4,0.8,0.5,1,2.4,0,0,0,0
scaffold14837.g5,761.7,1243.7,361.6,651.7,315.9,1018.8,741.5,661.8
scaffold14837.g6,3.7,8.7,10.2,32.6,0,0,0,0
scaffold14837.g7,105.1,127.2,154.1,0.8,1.7,10.3,20.9,16.6
scaffold14837.g8,1.4,5.3,0,0,0,0,0,0.4
scaffold14837.g9,322.2,117.8,20.3,11.4,2.5,0.6,2.9,1.3
scaffold1484.g1,178.5,68.5,6.5,4.3,6,3.3,0.5,7.6
scaffold1484.g2,0,0,0,2.6,0,0,0,0
scaffold14840.g1,5.1,3,0,0,3.2,10.5,10.5,6.5
scaffold14840.g2,24.7,8.5,0,1.2,35.5,67.3,22.5,31.7
scaffold14843.g1,2075.2,3533.4,28.2,98.5,162.9,181.8,171.5,165.9
scaffold14845.g1,110.2,131.9,1291.7,173.3,141.8,160.6,145.7,116.2
scaffold14849.g1,94.9,43.4,2.5,118.5,12.5,557.5,556.3,479.1
scaffold14849.g2,33,2.2,4.9,0.9,3.9,86.4,49.1,64.4
scaffold14854.g1,1.9,2.2,7,58.4,2.4,2.1,3.2,5.6
scaffold14854.g2,1.9,0,0,0,0,0,0,0
scaffold14855.g1,794.2,496.4,268.7,993.2,975.4,694,875.2,1051.1
scaffold14855.g10,664.1,290.4,316.8,289.6,1636.7,10729.5,10844.2,17608.4
scaffold14855.g11,294.5,114.1,138.4,139.7,609.8,3488.4,3729.5,6803.8
scaffold14855.g2,55191.5,148365.6,853621.7,129600.5,437270.1,195360.1,249520.9,182389.4
scaffold14855.g3,310.6,288.2,873.4,278.5,215.2,285.1,367.2,353
scaffold14855.g4,3014,5038.8,21804.1,3398.8,4812.7,4096.9,3572.9,3848.1
scaffold14855.g5,932.8,1936.9,983.1,121.5,772.8,2652.4,2438.5,1878.8
scaffold14855.g6,135.6,169.4,979.8,93.5,128.2,10345.3,12145.7,9061.9
scaffold14855.g7,4849.8,6659.8,69.6,255.5,72.4,751.9,958.1,986.4
scaffold14855.g8,309.4,414.5,722.8,594.7,732.3,2562.4,2344.5,2998.8
scaffold14855.g9,352.3,607.2,147.1,561.4,1314.9,684,574.9,938.5
scaffold14864.g1,1327.2,467.5,1.2,1127.4,48.1,26.9,106,87
scaffold14864.g2,1156.4,608.1,271.5,957.7,439.6,286.3,426.7,444.5
scaffold14864.g3,316.6,195.1,207.2,270.4,318.8,170.2,243.7,297.1
scaffold14864.g4,1117.1,2391,298.1,438.6,197.3,190.2,210.6,236.8
scaffold14864.g5,483.6,437.4,140,278.5,306.5,374.5,411.6,411.5
scaffold14864.g6,1887.7,1166.2,1444,2108.5,2246.6,2460.1,2290.8,2319.5
scaffold14864.g7,45.6,19.2,47.1,90.2,30.2,50.5,37.2,37.7
scaffold14864.g8,233.5,641.4,1566.9,2821.4,807.1,483.4,773.8,498.8
scaffold14864.g9,175.7,71.2,22.3,144.6,1.9,9.9,25.1,9.9
scaffold14884.g1,252.9,147.9,99.2,330,733.9,306.2,343.9,413.8
scaffold14885.g1,142.6,38.3,5.7,16.4,86.5,75,92.4,79.6
scaffold14885.g10,64.3,221.1,507.5,6.1,2.9,10.8,7.4,7.2
scaffold14885.g2,90.5,4.4,0.3,469.3,2,0.3,0.6,1
scaffold14885.g3,6.8,0.8,16.4,92.5,20.6,8,8,8.6
scaffold14885.g4,70.5,119.7,112.3,472.1,934.8,57,86.3,90.4
scaffold14885.g5,118.1,104.3,323.7,180.1,127,155.9,157.9,167
scaffold14885.g6,61.9,19.3,18.3,59.3,24,54,36.9,34.8
scaffold14885.g7,22.9,298.8,153.1,2067.1,810.6,1033.3,710.4,870.7
scaffold14885.g8,63.1,165.3,167,8.5,8.5,9.9,4.9,8
scaffold14885.g9,38.1,66,60.1,3.2,1,3.6,1.8,3.4
scaffold14887.g1,32.7,41.9,72.5,6.4,26.9,0,27,1.1
scaffold14900.g1,48.2,57.7,343.2,55.5,15.9,7.7,16.9,18
scaffold14900.g10,119.7,240.4,57.9,67.7,37.2,17.3,8.6,15
scaffold14900.g2,1556.6,1135.9,574.4,3464.5,4094.7,2670.2,2653.8,3506.9
scaffold14900.g3,3262.6,3055.7,208,385.5,839.1,228.3,330.7,321.6
scaffold14900.g4,0,0,0,0,0,0,0,3.6
scaffold14900.g5,0,0,14.9,0,0,8.3,15.6,17.9
scaffold14900.g6,105,68.4,72.6,11.7,202.3,117,158.4,241.1
scaffold14900.g7,2152.2,3703.2,2200.8,1300.8,1513.5,10943.6,8369.2,8392.3
scaffold14900.g8,10.1,82.5,100.5,0.5,2.9,18.3,14.1,14.3
scaffold14900.g9,0,0,0,0,0,0,0,0
scaffold1491.g1,1.9,2.5,722.1,0.3,0,0,0.3,0
scaffold1491.g2,1.8,0,3.4,0,0,0,0,0
scaffold1491.g3,1179.8,1216.4,4423.9,1309.5,1641.6,951.4,1187.4,1285.1
scaffold1491.g4,14133.4,8.4,0,0,0,0,0,2.1
scaffold1491.g5,568.1,590.3,475.3,744.9,804.6,808.8,902.2,1121
scaffold14913.g1,344,228.6,40.7,372.1,23.8,5.2,10.1,12.3
scaffold14913.g2,2026.2,90,0,0,0.6,0,0,1.3
scaffold14913.g3,1311.5,68.7,0,0.2,1.6,0,0,0.2
scaffold14915.g1,255,203.1,0,0,0,0,2.3,2.5
scaffold14917.g1,0,0,0,0,0,0,0,0
scaffold1493.g1,1.3,54.1,0,0,3.3,1.5,0,1.6
scaffold1493.g2,782.2,480.1,7.5,115.5,0.9,0,1.2,0.6
scaffold1493.g3,850.1,282.5,0,1.3,6.1,0.3,0.9,0
scaffold14933.g1,622.5,560.9,601,839.7,1198.6,540.5,670.8,667.1
scaffold14933.g2,225.7,204.6,165.7,302.2,208.9,82.5,172.5,215.8
scaffold14934.g1,0,0,0,0,0,0,0,0
scaffold14934.g2,20.2,42.3,0.5,40.3,164.9,38.4,53.5,38.2
scaffold14939.g1,0,0,0,0,9.2,1.4,2.9,0
scaffold14939.g2,196.2,210.8,6214.1,916.8,91.2,75.3,86.5,82.7
scaffold14946.g1,23.9,18.6,157.2,28.7,10.1,23.5,56.3,25.4
scaffold1495.g1,66.4,0,0,0,0,0,0,0
scaffold1495.g10,539.8,541.3,341.9,1190,474.1,584.1,577.9,712.2
scaffold1495.g11,10.8,3.4,108.3,1.1,0,0.5,0.3,0.6
scaffold1495.g12,400.4,403.8,265.8,327.7,429.9,869.3,509.4,511.3
scaffold1495.g13,1.8,1.6,0,246895.9,0,0.5,0.1,0.5
scaffold1495.g14,2310.5,5126.2,6320.9,1397,2293.8,2046.8,1486.5,1726.6
scaffold1495.g2,64455.2,149455.3,894758.2,138241.9,518305.1,254328.1,282053.1,250368.7
scaffold1495.g3,12.4,20.6,54.9,11.2,8.8,21.2,15.4,14.1
scaffold1495.g4,126.6,145.3,1601.6,52.6,43,78.3,41.2,21
scaffold1495.g5,196.6,140.4,243.4,199.5,157.9,248.8,201.3,175.7
scaffold1495.g6,1674,1712,1943.2,1853.7,3569.2,3728.8,3532.4,4030.4
scaffold1495.g7,572.8,484.2,499.1,607.2,1038.2,775.7,744,784.7
scaffold1495.g8,286.2,509.3,560.3,386.5,683.2,448.7,442.1,487.6
scaffold1495.g9,27.6,64.9,128.1,72.9,721.7,7.1,4.9,6.9
scaffold1496.g1,177.5,134.5,0.6,0.9,0.5,0.4,0.1,0.1
scaffold14967.g1,5,13.2,13.5,1393.8,141.2,4.3,10.1,11.4
scaffold14967.g2,0,0,0,0,0,0,0,0
scaffold14967.g3,7.1,4.1,45,8.5,1.5,4.2,3.5,2.3
scaffold14974.g1,348.8,303.3,99.3,92,103.5,205.1,151.3,135.1
scaffold14974.g2,13,46.6,3656.7,54.4,7,5.5,3.3,0
scaffold14974.g3,68.4,96.3,411.7,207.4,87.4,62.5,86.1,83.2
scaffold14974.g4,284,236.7,457.2,293.8,234.2,306.4,317.5,317.7
scaffold14974.g5,18.9,24.5,752.8,37.9,22.3,28.7,36.8,25.7
scaffold14974.g6,99.4,152.3,191.1,100.3,112.3,141.4,111.6,118.5
scaffold14974.g7,946,1267.1,1156.1,1816.3,1558.8,2853.7,3013,2795.9
scaffold14974.g8,5.9,5.1,13,0.5,1979.9,1553.3,1341.5,1408.8
scaffold14974.g9,2132.3,4735.8,7771.6,3823.2,3690.6,4024,3908.2,3596.8
scaffold14979.g1,20.5,14.1,5.1,3.8,145.4,16.7,26.1,81.1
scaffold1498.g1,2.4,1.4,0,0,0,0,0,0
scaffold1498.g2,1277.6,2616.8,3331.1,896,1343.9,1107.5,1194.7,1235
scaffold1498.g3,1508.4,963.6,877.4,705.6,637,1035.1,1169.4,1190.8
scaffold1498.g4,68,69.5,59,417.2,213.1,310.1,246.1,264.3
scaffold1498.g5,356.4,633.7,295.6,381.5,293.1,399.4,525.5,465.6
scaffold1498.g6,63,394.1,10.1,56.4,565035.4,19.4,78,1066.1
scaffold14986.g1,0,0,0,0,0,0,0,0
scaffold14986.g2,0,1.1,1.2,0,0,0.4,0,0
scaffold14989.g1,35.4,31.7,0,3.7,0,0,0,0
scaffold14989.g2,19.1,11.6,0,0,0,1.7,1.7,0.9
scaffold14989.g3,21.5,8.8,0,0.6,1.4,0,0,0
scaffold14989.g4,119.7,101.7,0,24.1,1.1,3.2,4,3.5
scaffold14989.g5,262.2,418.1,628.4,1568,1558.5,290.3,317.8,428.8
scaffold1499.g1,185.8,6,4.8,0,0.6,10.5,18.3,15.6
scaffold14990.g1,62.8,96.7,297.2,81.9,81,108,172.3,131.9
scaffold14998.g1,2.9,8.9,1.5,1.4,41.5,116,90.4,61.5
scaffold14998.g2,0,0,0,0,37.5,18.5,5.4,2.4
scaffold1500.g1,296.8,428.1,22.4,1.3,4.2,19,40.7,18.8
scaffold1500.g2,63.2,81.5,160.8,111.5,79.6,98.9,105.1,114
scaffold1500.g3,562.2,561.7,279.6,366.3,308.7,200.9,305.9,362.7
scaffold1500.g4,324.2,189.6,263.9,290.2,423.7,229.9,271.2,362.8
scaffold15000.g1,5.5,3.2,0,0,0,1.6,0,0
scaffold15000.g2,53.9,55.1,73.8,1.9,0,27.2,33.8,22.6
scaffold15000.g3,345.8,410.8,217.5,762.2,476.2,370.2,309.2,312.9
scaffold1501.g1,1376.8,1069.2,827,1137.7,2295.4,3223.2,2763.9,3405.2
scaffold1501.g10,731.6,298.4,246.9,159.6,238.8,1091.3,1034.4,940
scaffold1501.g11,370.2,67.3,62,170.2,141.3,74.8,97.8,116.2
scaffold1501.g12,4.7,9.6,88.8,22.5,26.8,15.2,19.3,26.9
scaffold1501.g13,749.6,406.1,2210.8,1175.2,2266.8,813.3,1115.1,1215.6
scaffold1501.g14,1889.4,1800.8,575.4,1823,3586.1,3874.5,3487.6,4929.4
scaffold1501.g2,409.9,147.4,71,107,31.3,42.7,29.1,21.3
scaffold1501.g3,19.4,4.1,12.3,7.5,3.5,4.1,0,0
scaffold1501.g4,1042.2,970.8,1695,766.7,2572.8,918.4,785.9,1049.8
scaffold1501.g5,271.6,134,161.7,169.2,89.2,288,187.1,170.1
scaffold1501.g6,195.5,112.5,180.5,308,218.1,333.1,283.6,284.6
scaffold1501.g7,0,0.6,0,0,0,0,0,0
scaffold1501.g8,212,385.1,115.3,1984.5,11539.8,26.4,103.2,65.5
scaffold1501.g9,728.3,84.6,0,16.9,92.6,282.8,201.2,284.1
scaffold15015.g1,63.5,11.8,32.5,7.8,7.5,3.5,3.5,2.3
scaffold15015.g2,2766.5,625.5,29.2,12.5,8.9,7.8,10.4,9.2
scaffold15015.g3,135.5,89.3,292.6,184.8,88.9,269.4,166,111.1
scaffold15015.g4,819.5,152.7,0,0,0,0,0.6,0.3
scaffold15015.g5,133.5,214.1,0,0,0,0.5,0.5,0
scaffold15017.g1,10.3,180,0,7.8,0,1.1,1.1,0
scaffold15017.g2,311.1,328.2,254.9,119.1,195.1,287.7,299.7,267.4
scaffold15017.g3,408.8,102.1,166.6,233,171,421.6,340.6,363.8
scaffold15039.g1,388.2,34.8,0,0,15.9,5.5,5.5,10
scaffold1504.g1,159.6,80.7,91,247.5,275.7,371.7,480.8,377
scaffold15043.g1,300.7,459.7,1049.9,88.6,46.6,109.8,146.5,130.4
scaffold15049.g1,0,0,0,0,16.6,2.6,6.4,0
scaffold15049.g2,0,0,0,0,0,1.1,1.1,2.4
scaffold15051.g1,45.3,53.7,33.1,124.8,196.4,78.3,44.5,48.9
scaffold15061.g1,7.4,0,89,0,0,0,0,0
scaffold15062.g1,2760.7,9149.8,813.4,1812.8,3792.3,3572.2,3018.9,3175.1
scaffold15062.g2,1372.2,1747.1,98.8,27.7,197,52.9,44.4,47.3
scaffold15062.g3,174.9,231.3,361.6,720.7,683.2,1872.7,1478.2,2188.4
scaffold15062.g4,7.2,10,103.1,27,20.6,80.3,40.8,77.4
scaffold15062.g5,274.1,2220.7,3164.2,5114.7,481.5,4292,1117.8,3537.6
scaffold15064.g1,1498.5,875,22.7,6.6,1.2,0.7,2.4,2.8
scaffold15064.g2,6855.9,9125.1,242.7,3833.7,1393.5,357.3,436.2,460.2
scaffold1507.g1,165,92.1,1,82.8,291.4,30.4,58.4,68.4
scaffold1507.g2,17.6,6.7,0.8,2.3,1.6,0.4,0.4,0.8
scaffold1507.g3,7903.5,13945.1,119.8,859.5,3290.8,442.3,232,155.9
scaffold1507.g4,444.7,1294.4,270.8,167347.3,86006.4,708.2,985.7,1474.9
scaffold1507.g5,933,254.2,3.8,1.3,0.9,0,0,0.5
scaffold1507.g6,52.1,6.7,0,0,0,0,0,0
scaffold1507.g7,73.5,30,1.9,24.8,3.7,2.9,2.6,3.1
scaffold1507.g8,7,5.2,0,4,1.4,0.3,0,1.1
scaffold15072.g1,236.7,191,236.3,289.4,549.7,374.2,331.8,366.1
scaffold15072.g2,181.6,109.2,460.8,116.9,115.1,55.6,60.3,93.1
scaffold15072.g3,557.1,556.6,1207.4,484.6,551,180.3,242.6,305.7
scaffold15072.g4,3.2,0,1,0,2,0,0,0
scaffold15074.g1,25.8,72.6,463.6,268.4,231.2,111.6,132.6,128.4
scaffold15074.g2,191.9,216,2527.8,79.6,284,281.7,220.7,206.1
scaffold15074.g3,1.5,8.9,5.4,4.3,9.1,4.5,17.3,2.7
scaffold1508.g1,17.2,54.8,15.9,1.9,0,0,0,0
scaffold1508.g2,2,20.3,69.6,0.6,1.3,0,0,0
scaffold15080.g1,0,0,0,1.4,0,0,0,0.5
scaffold15080.g2,0,0.3,0,1.1,0.6,0.3,0.3,0
scaffold15080.g3,580.9,835.3,683.4,259.2,487.3,682.5,552.7,472.3
scaffold15080.g4,107.1,187.2,3448.3,178.5,77.9,135.5,179.6,129.3
scaffold15086.g1,0,31.6,1400.1,56.6,85.6,23.9,39.7,34.4
scaffold15091.g1,0,0,0,1.8,0,0,0,0
scaffold15091.g2,44.3,21.1,6.3,3.9,0,0,0,4.2
scaffold15094.g1,9.9,5.2,1.4,7.3,12.6,1.3,3.9,6.3
scaffold15097.g1,94.8,73.5,24,9.3,2.4,4,11.9,6.8
scaffold15097.g2,331,338.7,55.4,49.6,33.1,24.4,42.2,19.4
scaffold15099.g1,0,0,0,0,0,0,0,0
scaffold1510.g1,0,3.4,0,0,81.6,15.6,24.1,33.6
scaffold1510.g2,1.5,20.6,0,0,0,0.6,0.6,0
scaffold1510.g3,0,0,15.5,2.9,24.8,0,2.9,6.2
scaffold1510.g4,98,417.6,352.7,550.8,402.1,464.4,256.5,175.3
scaffold1510.g5,22.3,31.2,201.9,44.4,37.6,38.5,34.9,22.7
scaffold15100.g1,582.3,346.8,414.1,700.4,396,988.6,385.7,963.4
scaffold15100.g2,859.2,820.2,662.7,805.7,1081.5,1254.8,1085,1239.9
scaffold15100.g3,652.4,434.6,452.1,596.2,687.5,743.6,633.9,781.6
scaffold15101.g1,1812.8,2039.8,945.7,670.8,631.1,1072.2,893.5,782.7
scaffold15101.g2,2884.2,2141,355,650.2,549.7,399.6,330.4,233.6
scaffold15101.g3,244.3,385.1,1359.1,193.3,228.8,142.3,130.4,123.1
scaffold15106.g1,671.8,1015.2,856.2,537,1947.5,793.9,670,1026.6
scaffold15109.g1,105.9,27,0,13.9,0,2.3,0,0
scaffold15110.g1,53.9,18.5,0.4,3.4,4.4,5.8,7.4,8.4
scaffold15110.g2,152.8,79.8,12,14.3,27.8,38.8,32.6,33.1
scaffold15110.g3,875.5,622.5,448.1,510.9,784.5,846.1,898,810.1
scaffold15110.g4,3123.2,5880,87.7,2145,10355.3,2233,2310,3190.8
scaffold15115.g1,213.6,123.6,91.4,164.5,85.1,687.2,848.4,1071.1
scaffold15122.g1,1009,1177.2,2496.9,604,1992.7,1076.1,1087.2,1180.6
scaffold15127.g1,2.4,2.8,6,103.6,0,0,1.9,0
scaffold15127.g10,24,6.3,948.1,2.2,1.5,2.1,7.1,3.1
scaffold15127.g2,17.4,2,0.3,4459.1,0,0,0,0
scaffold15127.g3,1134.3,1405.9,2116.4,1700.2,1852.2,1137.2,1110.7,1241.4
scaffold15127.g4,364.3,234.3,319.5,385.2,439.1,319.5,433.7,467.4
scaffold15127.g5,496.3,57.8,146,427.6,903.1,36.1,59.5,54.8
scaffold15127.g6,1163.8,13.3,284,19.1,19,14.2,21.5,17.4
scaffold15127.g7,1494,2979.8,4016.5,1332.7,1125.6,2424.4,1946.4,1834.9
scaffold15127.g8,193.5,145.4,382.2,249.7,259.8,305,333.6,355.8
scaffold15127.g9,4.8,12.1,0,0,1.8,0,0.8,4.4
scaffold15145.g1,12.8,56.7,0,21.4,0,0,0,0
scaffold15145.g2,0,0,17.8,0,1.9,0,0,0
scaffold15145.g3,44.4,191.6,20.8,50.3,46.7,11.8,105.5,26.2
scaffold15145.g4,2005.1,2812.6,2368.9,850.8,955.1,2728.3,2179.5,2028.1
scaffold15145.g5,175.6,82.1,36.4,42.1,24.6,69.1,41.6,31.4
scaffold15145.g6,1.4,167.8,0,0,0,1.1,3.3,0.6
scaffold15147.g1,23.8,15.9,46.2,50.6,32.5,12,11.6,40.1
scaffold15147.g2,89.3,28.7,19.8,73.3,31.6,89.3,77.9,42.7
scaffold15147.g3,551.3,412.7,594.2,831.8,387.9,791.2,737.2,590.2
scaffold15147.g4,471.4,217.6,433,458.4,402.1,588.2,505.1,539.2
scaffold15147.g5,939.4,1000.7,760.4,222,747.9,508.7,364,400.9
scaffold15147.g6,0.4,6.9,0,0,0,0.5,0,1
scaffold15147.g7,0,0,0,0,0,1.8,0,0
scaffold15157.g1,77.4,20.1,0,41.2,12.5,14.5,11.5,17.2
scaffold15158.g1,485.8,95.1,0,0.3,0.6,2.1,2.1,1.1
scaffold1516.g1,868.8,885.8,1355.4,925.4,996.3,829,907.5,1018.5
scaffold15172.g1,209.5,193.3,0,0,0,0,0,0
scaffold15172.g2,103.9,98.8,95.8,97.6,100.1,91.6,112.1,122.5
scaffold15172.g3,26.6,36.1,266.3,37,55.9,40.7,39.4,56.4
scaffold15172.g4,85.4,69.6,198.1,10.1,8.9,26,12.3,23.2
scaffold15172.g5,1,70.4,20.6,19.5,26.6,5.6,5.1,7.3
scaffold15172.g6,7.2,18.8,96.2,46.3,15.7,54.3,53.8,22
scaffold15175.g1,255.8,110.8,207.5,398.3,234.7,154.7,132.7,98.9
scaffold15178.g1,88.2,117.3,666,326.7,300.3,208.2,220.8,323.1
scaffold15184.g1,0,0,0,0,0,0,0,0
scaffold15185.g1,4,0.5,53.3,1,1,1.9,8.9,1
scaffold15185.g2,90,185.3,78.2,86.9,36.6,153.3,87.6,76.1
scaffold15185.g3,17.5,41,15.9,48.7,174.5,105.7,93.3,50.2
scaffold15185.g4,0,0,0,0,3.3,0,1.5,8.3
scaffold15195.g1,55.2,60,92.8,143,12.5,58.2,32.4,22.6
scaffold15199.g1,15.3,11.2,58.5,0,0,0,2.2,0
scaffold152.g1,0,0,0,1.7,0,0,0,0
scaffold152.g2,440,237.5,191.9,448.6,404.5,571.8,307,267.5
scaffold152.g3,148.4,89.6,54.4,147.7,111.4,135.9,94.8,76.6
scaffold1520.g1,694.9,2004.9,13.9,8.8,0,2.9,1.4,9.3
scaffold1520.g10,2.7,9.4,0,7.2,0,0,1.6,0
scaffold1520.g11,151.8,68.8,122.8,113.5,47.6,192.2,96.4,44.9
scaffold1520.g12,1.1,0,2.1,1.3,0,0,0,0
scaffold1520.g13,3,14.1,17.9,0,0,1.2,0,0
scaffold1520.g14,1.2,0,3.7,0.7,0,0.7,0,1.5
scaffold1520.g2,774,330.6,5.4,279.9,10.7,7,7.7,6.2
scaffold1520.g3,1315.3,302.6,27.9,4567.6,8.6,3.1,7.4,18
scaffold1520.g4,9.7,13.2,0,0,0,0,0,0
scaffold1520.g5,201.8,122,119.8,176.9,41.1,134,73.6,48.4
scaffold1520.g6,125.1,17.1,3.3,6.9,8.6,16.4,9.8,8
scaffold1520.g7,53.5,19.6,18335.7,285.1,0,0,0,0
scaffold1520.g8,12.5,10.3,7.8,2.4,0,0,0,0
scaffold1520.g9,138.9,893.6,371.5,168.7,35.1,7.8,20.4,22.4
scaffold15211.g1,32.6,0,0,2.1,0,4,4,13.1
scaffold15211.g2,45,0,0,0,0,0,0,0
scaffold15211.g3,357.9,349.7,307.1,593.7,1598.6,656.6,709.2,827.3
scaffold15220.g1,1.1,5.6,13.5,10.2,18.8,1.3,8.1,2.7
scaffold1523.g1,314.9,1426.2,0,0,5.1,0,0,0
scaffold1523.g2,0,0,0,0,0,0,0,0
scaffold15232.g1,26.6,31.1,12.3,19.6,24.5,44.2,51.2,43.1
scaffold15232.g2,31.3,32.7,0,15.5,14.7,14.9,12.4,15.6
scaffold15232.g3,174.8,106.5,0.6,42.9,15,33.4,22.2,14.9
scaffold15232.g4,305,143.7,0,81.5,61.5,94.8,46.9,42.2
scaffold15238.g1,21.3,12.2,12.7,24.4,4.8,14,11.7,6
scaffold15238.g2,12.1,49.9,113,22.2,12.6,7.6,4.2,0.9
scaffold15238.g3,65,24.5,0,51,1.7,8.4,1,1.3
scaffold15239.g1,0,0,0,2.5,1227.3,72.6,56.2,100.9
scaffold15239.g2,0,0.8,0,0,0,0,0,1.7
scaffold15239.g3,0,0,98,1.5,21.7,0,18.7,1.6
scaffold15239.g4,23.8,119.9,9.1,14.3,54.4,16.9,14,12.1
scaffold1524.g1,193.4,484,7800.2,221.2,359.2,70.6,68.9,101
scaffold1524.g10,240.6,239.7,314.1,403.3,368.8,435.9,375.2,446.9
scaffold1524.g11,202.6,287.3,484.4,526,243.6,325,333.2,318.6
scaffold1524.g12,2880.3,8332.6,486.6,153.6,646.5,1587.6,1209.4,1210.6
scaffold1524.g2,680.7,618.5,713.9,985.7,830.3,1205,974.5,961.4
scaffold1524.g3,44.1,0,0,0,0,1,0,1.1
scaffold1524.g4,56,9.3,1.4,4.1,2.9,8.7,12,13
scaffold1524.g5,37.2,199.5,16.7,1.7,0,0.9,0.9,0.9
scaffold1524.g6,0.6,67.4,1.4,0,14.1,0,2,0
scaffold1524.g7,1,6.4,4.5,0,0,0,0,0
scaffold1524.g8,764.4,1904.1,1794.4,568.8,569.8,273.8,274.4,255.4
scaffold1524.g9,237.3,197.9,280.2,318.8,472.3,512.8,402.9,312.8
scaffold15243.g1,635.3,102.9,2.6,216.6,99.5,147.2,156,119
scaffold15243.g2,0.8,0,0,0,0,0,0,0
scaffold15243.g3,886.6,803.4,109.2,99.3,24.8,23.1,24.2,50.2
scaffold15243.g4,102.3,94.9,188.9,120.7,331.7,575,735,812.5
scaffold15243.g5,111.9,156.4,205.7,166.2,457.8,576.2,953.7,718.7
scaffold15243.g6,1776.5,80.6,4.9,0,2.5,0,0.3,0.3
scaffold15245.g1,140.9,205.1,140.8,362,218.3,106.2,181.8,172.2
scaffold15246.g1,44.1,19.6,15.6,65.7,1210.2,1092.4,671.6,959.8
scaffold15246.g2,426.1,1605.9,3405.2,817.2,989.3,966,1028.4,918.7
